id,gene_count_1,gene_count_2,gene_count_3,gene_count_4,gene_count_5,gene_count_6,gene_count_7,gene_count_8,gene_count_9,gene_count_10,gene_count_11,gene_count_12,gene_count_13,gene_count_14,gene_count_15,gene_count_16,gene_count_17,gene_count_18,gene_count_19,gene_count_20,gene_count_21,gene_count_22,gene_count_23,gene_count_24,gene_count_25,gene_count_26,gene_count_27,gene_count_28,gene_count_29,gene_count_30,gene_count_31,gene_count_32,gene_count_33,gene_count_34,gene_count_35,gene_count_36,gene_count_37,gene_count_38,gene_count_39,gene_count_40,gene_count_41,gene_count_42,gene_count_43,gene_count_44,gene_count_45,gene_count_46,gene_count_47,gene_count_48,gene_count_49,gene_count_50,gene_count_51,gene_count_52,gene_count_53,gene_count_54,gene_count_55,gene_count_56,gene_count_57,gene_count_58,gene_count_59,gene_count_60,gene_count_61,gene_count_62,gene_count_63,gene_count_64,gene_count_65,gene_count_66,gene_count_67,gene_count_68,gene_count_69,gene_count_70,gene_count_71,gene_count_72,gene_count_73,gene_count_74,gene_count_75,gene_count_76,gene_count_77,gene_count_78,gene_count_79,gene_count_80,gene_count_81,gene_count_82,gene_count_83,gene_count_84,gene_count_85,gene_count_86,gene_count_87,gene_count_88,gene_count_89,gene_count_90,gene_count_91,gene_count_92,gene_count_93,gene_count_94,gene_count_95,gene_count_96,gene_count_97,gene_count_98,gene_count_99,gene_count_100,gene_count_101,gene_count_102,gene_count_103,gene_count_104,gene_count_105,gene_count_106,gene_count_107,gene_count_108,gene_count_109,gene_count_110,gene_count_111,gene_count_112,gene_count_113,gene_count_114,gene_count_115,gene_count_116,gene_count_117,gene_count_118,gene_count_119,gene_count_120,gene_count_121,gene_count_122,gene_count_123,gene_count_124,gene_count_125,gene_count_126,gene_count_127,gene_count_128,gene_count_129,gene_count_130,gene_count_131,gene_count_132,gene_count_133,gene_count_134,gene_count_135,gene_count_136,gene_count_137,gene_count_138,gene_count_139,gene_count_140,gene_count_141,gene_count_142,gene_count_143,gene_count_144,gene_count_145,gene_count_146,gene_count_147,gene_count_148,gene_count_149,gene_count_150,gene_count_151,gene_count_152,gene_count_153,gene_count_154,gene_count_155,gene_count_156,gene_count_157,gene_count_158,gene_count_159,gene_count_160,gene_count_161,gene_count_162,gene_count_163,gene_count_164,gene_count_165,gene_count_166,gene_count_167,gene_count_168,gene_count_169,gene_count_170,gene_count_171,gene_count_172,gene_count_173,gene_count_174,gene_count_175,gene_count_176,gene_count_177,gene_count_178,gene_count_179,gene_count_180,gene_count_181,gene_count_182,gene_count_183,gene_count_184,gene_count_185,gene_count_186,gene_count_187,gene_count_188,gene_count_189,gene_count_190,gene_count_191,gene_count_192,gene_count_193,gene_count_194,gene_count_195,gene_count_196,gene_count_197,gene_count_198,gene_count_199,gene_count_200,gene_count_201,gene_count_202,gene_count_203,gene_count_204,gene_count_205,gene_count_206,gene_count_207,gene_count_208,gene_count_209,gene_count_210,gene_count_211,gene_count_212,gene_count_213,gene_count_214,gene_count_215,gene_count_216,gene_count_217,gene_count_218,gene_count_219,gene_count_220,gene_count_221,gene_count_222,gene_count_223,gene_count_224,gene_count_225,gene_count_226,gene_count_227,gene_count_228,gene_count_229,gene_count_230,gene_count_231,gene_count_232,gene_count_233,gene_count_234,gene_count_235,gene_count_236,gene_count_237,gene_count_238,gene_count_239,gene_count_240,gene_count_241,gene_count_242,gene_count_243,gene_count_244,gene_count_245,gene_count_246,gene_count_247,gene_count_248,gene_count_249,gene_count_250,gene_count_251,gene_count_252,gene_count_253,gene_count_254,gene_count_255,gene_count_256,gene_count_257,gene_count_258,gene_count_259,gene_count_260,gene_count_261,gene_count_262,gene_count_263,gene_count_264,gene_count_265,gene_count_266,gene_count_267,gene_count_268,gene_count_269,gene_count_270,gene_count_271,gene_count_272,gene_count_273,gene_count_274,gene_count_275,gene_count_276,gene_count_277,gene_count_278,gene_count_279,gene_count_280,gene_count_281,gene_count_282,gene_count_283,gene_count_284,gene_count_285,gene_count_286,gene_count_287,gene_count_288,gene_count_289,gene_count_290,gene_count_291,gene_count_292,gene_count_293,gene_count_294,gene_count_295,gene_count_296,gene_count_297,gene_count_298,gene_count_299,gene_count_300
191,0,0,3,1,1,0,0,232,0,0,2,0,0,0,0,0,0,5,0,6,2,0,5,0,0,0,6,0,0,12,0,0,0,0,9,0,30,331,0,0,4,0,0,2,0,0,220,0,14,4,0,0,0,1,0,0,0,27,25,0,39,0,0,0,0,1,0,5,3,0,0,0,16,0,0,3,2,8,0,0,0,18,0,0,0,0,15,4,0,0,2,5,1,0,23,18,14,0,1,0,0,0,23,27,0,11,0,2,4,2,17,0,0,0,0,0,0,8,0,8,0,0,0,0,0,4,0,0,5,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,8,1,0,0,0,0,0,6,2,1,0,0,0,1,97,8,0,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,6,12,0,0,0,3,0,0,1,0,0,0,53,9,0,0,0,0,0,0,39,0,2,1,10,0,14,0,25,0,0,6,3,0,11,139,7,0,386,0,0,9,4,158,68,0,0,0,0,0,0,3,15,0,0,7,0,0,0,0,2,0,0,0,0,123,0,67,0,5,2,0,1,14,44,139,3,0,1,0,0,0,0,0,0,303,0,0,14,186,0,3,5,0,0,12,0,0,0,12,0,8,0,0,0,0,0,28,0
192,6,1,5,2,1,0,0,0,5,15,26,39,0,14,0,0,0,0,19,0,5,49,13,0,0,0,2,0,1,0,0,0,0,0,0,0,23,414,0,25,0,3,0,0,2,0,156,0,0,0,0,0,0,0,0,7,7,23,5,0,27,3,0,0,0,0,0,6,5,0,0,5,0,0,0,2,13,2,0,3,2,22,3,0,56,10,0,2,0,6,0,0,3,59,30,6,0,0,2,15,3,1,0,18,0,2,0,3,2,0,24,0,0,0,0,0,11,0,22,0,0,1,0,0,0,5,4,0,0,67,1,0,0,1,25,0,9,12,0,13,1,0,0,1,0,0,8,21,12,143,0,25,25,0,16,0,11,26,0,0,0,0,22,0,0,0,12,4,0,0,0,1,2,163,2,0,1,1,0,0,0,0,0,0,3,0,0,6,1,0,12,11,12,1,0,2,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,1,1,29,4,6,47,26,0,0,0,0,0,152,9,6,0,0,0,1,5,0,0,3,0,4,0,0,0,0,37,8,46,0,1,24,10,29,1,0,0,0,2,194,1,38,97,1,4,0,3,0,0,0,0,0,0,82,0,0,11,35,0,0,31,3,0,142,0,0,22,5,0,0,0,2,0,8,4,0,0,0,0,45,2,35,10
193,0,1,3,0,1,0,0,0,0,4,9,0,0,6,0,0,0,9,31,9,0,0,13,0,0,0,0,0,0,0,2,0,0,0,1,0,0,371,0,0,0,0,0,0,0,0,131,0,36,0,0,0,2,0,6,0,0,16,12,0,55,0,0,0,56,0,59,0,0,4,0,0,61,0,0,1,0,6,0,0,4,5,0,0,0,0,15,0,0,4,3,0,9,0,0,12,8,0,10,0,0,0,27,0,0,3,0,0,4,1,10,0,0,1,1,0,0,9,0,5,3,0,0,2,0,11,0,0,4,35,0,18,21,0,24,0,0,0,0,4,0,0,146,0,0,47,0,0,0,155,0,0,39,0,0,0,0,0,0,10,0,0,8,1,0,6,0,4,1,0,0,11,4,0,0,2,1,0,0,0,1,0,26,0,0,0,0,0,1,14,0,0,22,1,3,0,0,0,2,0,0,0,0,34,16,0,704,3,0,0,0,0,0,1,0,0,0,5,2,0,0,11,0,0,0,9,0,0,0,0,0,1,0,4,248,61,0,0,3,0,0,0,5,0,0,21,7,0,0,15,26,0,0,0,0,0,177,0,43,0,8,0,0,0,0,0,216,5,0,0,0,0,27,0,0,0,383,71,0,10,201,1,0,16,0,0,14,0,0,0,12,0,4,14,0,7,0,0,92,10
194,0,1,6,0,3,0,0,261,0,0,13,0,0,0,0,0,0,8,39,1,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,20,0,0,0,1,0,7,2,0,38,0,0,8,6,0,0,0,3,0,2,0,23,21,0,61,1,0,0,0,1,0,0,4,0,0,0,31,4,0,2,9,0,0,0,0,0,0,0,0,0,11,3,1,0,0,5,1,0,43,13,43,0,3,0,0,0,14,0,0,2,0,0,1,2,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,11,0,1,4,0,0,0,1,0,0,5,0,2,1,0,0,3,117,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,9,0,11,0,0,0,2,0,5,1,1,0,0,0,8,0,0,0,0,0,0,121,0,4,0,0,0,10,0,35,0,0,0,1,0,9,72,0,0,156,0,0,0,3,0,138,0,0,0,0,0,0,0,0,0,0,7,0,0,0,20,0,0,0,0,1,149,0,57,0,0,0,0,1,0,38,80,5,0,0,0,0,21,0,0,0,582,0,0,7,148,0,2,12,0,0,26,2,0,0,0,0,2,0,0,4,0,0,40,0
195,0,0,2,2,0,0,0,185,0,0,32,0,0,0,0,0,0,25,0,8,2,0,0,0,3,0,7,0,0,5,2,0,0,0,4,0,35,626,0,0,0,0,0,2,0,0,0,0,33,0,0,0,0,1,0,0,1,44,4,0,37,2,0,0,0,0,0,0,5,0,0,0,31,0,0,0,12,8,0,0,0,20,0,0,0,0,23,4,0,0,1,0,1,0,38,11,34,0,9,0,0,0,0,5,0,4,0,2,0,0,12,0,0,0,0,0,0,9,0,3,0,0,0,0,0,4,0,0,1,117,2,0,0,0,21,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,1,0,2,2,3,1,0,0,11,1,83,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,14,11,0,1,0,4,0,0,1,3,0,0,59,0,0,696,0,0,0,0,86,0,3,2,4,0,0,3,29,0,0,1,1,0,14,0,15,0,415,0,0,1,2,422,16,0,4,2,0,0,0,1,17,0,0,9,0,0,0,0,3,0,0,0,0,98,3,62,0,4,3,0,2,15,29,115,0,0,0,0,2,0,4,0,0,0,0,0,7,0,0,7,9,0,0,15,0,0,0,13,5,4,0,0,0,0,0,24,0
196,1,0,3,0,1,12,0,0,0,0,33,47,0,0,0,0,0,8,18,27,5,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,64,0,0,11,0,0,19,172,0,25,0,0,0,0,0,0,0,0,50,0,0,44,2,5,1,0,1,0,0,5,1,0,0,45,11,0,2,0,0,0,0,0,0,0,264,0,1,15,3,0,6,3,1,0,0,12,9,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,27,14,0,0,0,1,0,0,0,2,0,0,4,71,2,0,7,0,0,0,8,0,0,0,0,0,110,0,0,66,0,0,0,0,2,0,0,0,0,154,16,22,2,5,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,27,0,0,0,1,1,0,0,0,0,0,2,0,1,4,0,2,1,0,0,0,34,7,4,0,0,21,0,6,88,0,1,0,0,0,0,0,19,0,12,0,0,0,3,79,0,0,225,392,0,1,6,0,0,0,0,7,0,14,5,1,10,0,0,5,0,0,0,41,3,0,0,0,0,69,0,0,0,4,5,0,4,13,44,158,8,0,0,0,0,0,0,0,2,287,46,3,7,0,0,4,10,0,20,0,0,3,0,0,3,1,0,0,2,0,0,53,5
197,2,0,0,0,0,5,0,0,15,13,0,59,0,2,2,0,0,0,16,0,0,63,0,0,0,2,0,3,0,0,1,0,9,0,0,0,48,207,0,69,0,0,0,0,2,5,0,0,0,9,2,0,0,0,8,1,10,0,35,3,0,0,4,0,57,0,31,0,0,0,0,8,0,0,431,0,6,4,15,0,4,14,7,298,53,1,0,0,0,6,0,0,0,121,0,0,0,2,0,35,12,2,0,14,21,0,1,2,0,0,13,0,0,1,1,21,37,0,11,0,7,0,3,2,1,0,3,1,0,0,0,25,6,2,10,0,11,18,0,8,2,6,106,2,0,67,26,18,8,181,0,14,31,1,7,135,0,45,0,0,0,0,35,2,0,2,0,5,0,0,2,2,0,0,0,0,0,2,2,83,0,3,22,0,8,0,0,0,0,13,0,14,0,0,10,4,0,1,0,0,3,16,5,0,0,0,769,0,0,3,4,0,1,1,2,2,28,0,5,0,24,0,0,0,0,0,0,22,1,0,982,2,0,8,0,0,2,4,2,4,14,0,0,21,8,11,0,2,32,3,40,0,0,40,0,1,0,0,0,262,0,3,4,0,0,0,0,0,2,0,77,0,27,4,44,3,0,32,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,13,0,0,34,0,0,2
198,0,0,0,0,1,0,0,223,0,0,1,0,0,0,0,0,0,3,0,18,1,0,7,0,0,0,0,0,0,9,0,0,0,1,0,0,22,372,0,0,5,0,9,1,0,23,101,0,5,7,0,0,3,1,0,0,0,15,0,0,82,1,0,0,0,1,0,0,0,2,0,0,41,8,0,1,0,0,0,0,0,0,0,0,0,0,25,1,0,0,5,7,3,0,50,9,64,0,14,0,0,0,15,0,0,0,0,3,2,3,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,22,0,1,5,0,0,0,0,0,0,15,2,0,0,0,0,3,142,4,0,2,0,0,0,1,0,0,3,0,0,1,16,0,0,0,0,2,1,0,0,4,0,1,2,0,0,0,26,9,0,0,1,12,0,0,133,0,0,0,0,0,13,0,29,0,0,5,3,0,9,183,0,0,267,0,0,3,4,379,44,0,0,0,0,0,9,1,0,0,0,5,0,0,0,0,1,0,0,0,1,86,0,33,0,2,0,0,1,17,54,108,5,0,0,0,0,0,0,0,0,285,0,0,3,36,0,5,11,0,0,11,0,0,0,0,1,7,0,0,10,0,0,39,0
199,6,0,8,3,0,21,0,126,0,0,15,37,0,0,0,0,0,15,0,14,2,74,7,0,0,0,5,0,0,4,0,0,0,0,5,0,0,279,0,0,0,0,16,4,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,65,5,0,0,0,0,0,0,0,2,0,0,0,0,0,2,12,2,0,0,0,0,0,0,23,0,38,0,1,0,4,3,1,0,19,8,7,0,6,9,0,0,0,0,0,3,0,0,4,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,71,0,0,0,0,0,0,0,0,0,0,10,0,4,4,1,0,15,0,12,0,9,2,0,0,0,0,4,46,0,4,2,0,0,98,0,0,0,0,0,0,2,3,0,0,0,23,8,1,0,0,5,0,4,0,4,21,0,57,8,4,0,2,0,0,0,160,0,3,0,0,0,5,0,29,0,0,7,2,0,6,9,9,7,260,0,0,1,5,536,123,0,0,3,0,0,8,0,0,15,0,5,0,0,4,0,2,0,0,0,0,0,0,46,0,6,0,0,2,0,76,150,2,0,0,0,0,0,0,0,0,489,0,0,4,112,0,3,13,0,0,15,0,0,0,14,8,12,26,0,6,0,0,23,0
200,0,0,0,0,0,0,0,173,0,0,12,0,0,0,0,0,0,17,0,12,0,0,6,0,0,0,10,1,0,0,1,0,0,0,4,0,35,394,0,0,2,0,0,0,0,0,77,0,39,7,0,0,0,1,0,0,0,14,4,0,0,0,0,0,0,2,0,6,0,1,0,0,40,0,0,0,5,5,0,0,0,12,0,0,0,0,22,5,1,0,0,10,0,0,19,7,80,0,6,12,0,1,0,7,0,7,0,1,0,7,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,4,8,0,1,0,0,0,2,96,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,35,11,1,0,0,2,0,0,0,3,0,0,34,29,0,0,0,0,0,0,73,0,4,2,2,0,16,0,0,0,0,2,0,0,5,12,10,0,235,0,0,6,10,366,101,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,3,0,0,0,0,123,0,0,0,4,1,0,0,11,46,178,3,0,0,0,0,0,2,0,0,417,0,0,4,131,0,0,22,0,0,24,0,0,0,11,2,2,0,0,0,0,0,29,0
201,8,0,1,4,0,0,0,0,7,0,0,42,0,8,2,0,0,8,0,0,0,29,0,0,0,6,0,0,1,0,1,0,16,0,5,0,0,0,1,0,0,0,0,0,1,56,0,0,0,0,3,0,1,0,10,0,0,22,0,7,0,0,8,0,39,0,61,0,3,0,0,0,0,13,0,0,10,4,20,0,4,0,13,305,15,0,0,2,0,4,0,0,3,86,0,29,0,0,0,0,0,0,0,13,15,0,3,1,0,0,16,0,1,0,1,0,7,0,21,3,4,1,0,1,0,10,0,0,3,35,3,24,13,0,3,0,8,0,1,9,0,0,84,0,18,0,0,0,2,107,0,44,0,0,0,217,0,57,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,76,3,5,0,0,0,0,2,3,54,0,0,0,0,0,0,22,0,0,15,0,0,5,0,5,0,2,3,0,0,0,6,3,742,1,6,0,0,0,8,6,0,0,0,0,9,0,0,3,4,2,0,9,182,13,2,0,590,0,0,7,278,0,0,4,0,1,0,0,0,13,0,24,0,0,30,0,39,2,0,39,0,0,0,0,0,121,1,2,0,2,14,41,0,0,0,0,114,0,38,0,0,1,244,71,0,9,0,0,5,19,11,19,9,0,8,0,0,0,0,0,0,1,0,0,0,5
202,0,1,0,3,1,0,0,224,0,0,29,25,0,3,0,0,0,10,0,1,7,0,0,0,0,0,3,0,0,11,1,0,0,1,0,2,58,485,0,0,0,0,0,0,0,0,100,0,16,0,0,0,0,2,0,0,0,0,11,0,0,4,0,0,49,3,0,7,9,2,0,4,10,0,0,0,12,7,14,0,0,2,0,0,58,1,25,7,0,0,0,5,1,0,27,11,11,2,8,0,0,2,21,6,0,4,0,1,3,0,23,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,1,34,2,0,0,0,13,2,0,0,0,0,0,0,0,2,0,0,0,0,0,188,0,0,0,0,0,0,17,100,3,0,0,0,0,0,0,4,15,2,1,0,0,0,1,75,3,0,1,0,0,0,0,0,0,0,0,0,0,3,2,12,0,32,9,1,7,0,5,0,0,1,4,0,2,47,9,1,1377,1,0,0,0,84,3,1,4,18,22,0,0,22,0,0,4,0,0,3,20,21,0,257,0,0,0,4,363,73,0,4,1,0,21,0,0,21,0,0,1,0,0,7,0,4,1,0,0,1,111,0,40,0,0,10,0,1,0,0,177,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,2,23,3,0,0,0,0,0,0,23,0
203,0,0,3,1,0,0,0,235,0,0,3,0,0,0,0,0,0,16,0,10,5,0,9,0,0,0,4,0,0,0,0,0,0,0,4,0,48,324,0,0,0,2,11,0,0,53,130,0,16,17,2,1,1,0,0,0,0,10,0,0,0,2,0,0,0,1,0,7,0,0,0,0,22,9,0,1,4,10,0,0,0,3,0,0,0,0,48,3,0,0,2,9,0,0,24,12,0,0,0,0,0,0,10,0,0,0,0,3,4,0,19,0,0,0,0,0,0,8,0,1,0,0,11,0,0,5,0,0,5,0,3,0,0,0,16,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,4,1,0,0,0,0,0,3,0,2,0,0,0,2,144,2,2,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,8,1,1,0,0,0,0,0,1,0,0,0,40,12,0,1089,0,8,0,0,196,0,5,0,0,0,4,0,0,0,0,2,2,0,7,84,0,0,357,0,0,0,4,159,41,0,0,8,0,0,0,0,23,0,0,8,0,0,0,0,2,0,0,0,2,50,4,29,0,6,1,0,5,9,72,197,4,0,0,0,1,0,0,0,0,221,0,0,16,111,0,5,19,0,0,17,0,0,0,0,8,0,0,0,0,0,0,45,0
204,0,0,5,2,2,0,1,305,0,0,23,0,0,0,0,0,0,18,0,14,5,0,2,0,0,0,6,0,0,3,0,0,0,0,4,0,43,309,0,0,4,1,14,1,0,0,117,0,18,19,0,1,2,2,0,0,0,9,3,0,21,1,0,0,0,1,0,13,2,2,0,0,27,0,0,0,6,7,0,0,0,6,0,0,0,0,13,6,0,0,3,4,3,0,27,11,17,0,4,0,0,0,23,21,0,6,0,2,0,2,8,0,0,0,0,0,0,9,0,4,0,0,0,0,0,6,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,2,0,0,1,0,0,0,8,0,0,0,0,4,60,2,3,0,0,0,0,0,0,0,1,0,0,0,2,1,0,15,21,11,3,0,0,3,0,0,1,3,0,0,70,10,0,0,0,0,0,0,116,0,0,1,4,0,14,0,27,0,0,3,1,0,4,44,11,0,228,0,0,3,15,291,91,0,0,4,0,0,0,0,26,0,0,5,0,49,0,0,2,0,0,0,1,93,3,31,0,2,7,0,1,14,38,157,9,1,0,0,1,0,0,0,0,323,0,0,3,175,0,3,9,0,0,16,0,0,0,14,3,7,0,0,0,0,0,28,0
205,0,1,3,4,3,0,0,358,0,0,0,57,0,6,0,0,0,7,29,0,0,0,0,0,2,6,5,0,0,0,1,0,0,0,0,0,39,441,0,0,10,1,0,1,0,0,55,0,0,14,0,0,0,0,0,0,7,0,5,5,40,0,0,0,47,2,44,10,0,1,1,0,34,0,279,1,7,4,0,3,0,9,0,0,0,11,14,5,0,0,3,0,3,0,0,0,16,0,0,21,0,0,20,4,21,3,1,4,0,2,46,0,1,0,0,0,10,0,14,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,39,0,0,17,5,19,0,13,0,2,50,0,0,0,0,103,0,0,45,0,0,0,0,0,2,8,0,0,10,0,0,0,0,1,0,0,0,8,4,0,5,2,2,0,3,0,1,1,29,0,0,0,0,2,1,0,0,13,7,1,16,0,0,0,0,2,3,8,0,40,13,0,0,1,0,2,0,85,5,2,1,2,0,9,0,0,0,0,0,0,0,5,111,8,0,307,0,0,2,17,338,0,1,0,0,0,39,0,0,22,0,14,6,0,15,0,0,1,0,28,0,0,95,2,86,0,5,2,0,0,23,0,179,0,0,0,0,2,18,0,0,0,396,0,0,0,0,0,0,10,0,0,14,0,0,0,5,1,0,0,0,0,0,0,0,0
206,2,0,0,0,0,17,0,0,4,4,0,30,0,7,7,0,0,0,14,0,0,36,0,0,0,13,12,0,4,2,0,0,6,0,0,1,37,0,0,34,0,0,10,0,2,23,0,0,0,0,0,0,0,0,7,2,8,0,0,5,0,0,2,0,60,0,30,3,0,0,0,6,0,1,388,0,5,0,15,3,10,0,3,219,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,45,10,0,17,4,55,0,1,0,0,0,23,1,1,0,0,6,21,0,0,0,8,1,8,0,0,0,3,0,2,17,0,23,10,2,0,2,7,0,11,4,3,4,58,8,30,77,3,21,0,153,2,16,27,0,8,74,0,90,0,0,0,0,23,0,17,3,0,0,0,0,3,3,0,0,0,0,0,1,9,85,0,2,0,0,0,0,0,0,0,18,13,11,0,0,1,1,0,0,0,0,2,16,3,0,0,0,549,0,16,0,4,0,5,0,3,2,18,0,3,0,56,15,0,0,0,0,32,20,1,0,909,5,0,6,327,0,0,0,1,2,7,1,0,0,6,12,0,0,16,8,0,0,0,64,0,0,0,0,0,0,0,0,6,0,0,0,144,5,2,0,102,0,36,14,38,2,0,26,4,0,0,0,0,0,7,0,0,0,1,1,0,0,0,21,0,2,57,0,0,2
207,0,0,5,1,0,0,0,201,0,0,22,0,0,0,0,0,0,16,0,6,4,0,5,0,0,0,2,0,0,0,0,0,0,0,7,0,47,537,0,0,2,0,0,1,0,0,65,0,12,5,0,1,2,4,0,0,0,8,10,0,17,0,0,0,0,3,0,3,4,3,0,0,42,0,0,0,6,8,0,0,0,9,6,0,0,0,32,3,0,0,1,5,4,0,29,16,31,0,2,0,0,0,10,8,0,5,0,1,4,0,28,0,0,0,0,0,0,8,0,2,0,0,0,0,0,9,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,4,1,0,0,1,0,0,20,6,2,0,0,0,4,111,1,5,2,0,0,0,1,0,0,2,0,0,0,1,2,0,0,4,3,0,0,0,6,0,0,2,1,0,0,30,19,0,0,0,0,0,0,132,0,1,0,3,0,9,0,24,0,0,1,0,0,6,152,6,0,128,0,0,2,6,202,76,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,5,0,0,0,0,40,1,27,0,4,3,0,3,18,54,115,2,0,0,0,1,0,0,0,0,273,0,0,5,190,0,0,32,0,0,18,0,0,0,7,2,11,0,0,0,0,0,8,0
208,0,0,4,0,0,0,1,166,0,0,45,0,0,0,0,0,0,24,0,1,5,0,20,0,0,0,1,0,0,3,1,0,0,0,4,0,41,474,0,0,2,1,0,0,0,0,169,0,29,7,0,0,0,0,0,0,0,7,8,0,105,2,0,0,0,0,0,2,2,2,0,0,33,0,0,2,13,12,0,0,0,15,0,0,0,0,21,14,0,0,4,4,0,0,39,10,24,0,9,0,0,0,21,14,0,2,0,4,1,6,24,0,0,0,0,0,0,9,0,7,0,0,0,1,0,3,0,0,5,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,8,1,0,0,0,0,0,7,3,1,0,0,0,3,57,2,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,11,3,3,0,0,6,0,0,1,2,0,0,43,17,0,0,2,0,0,0,86,0,1,0,2,0,5,0,3,0,0,0,5,0,4,53,12,0,331,0,0,4,8,241,113,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,1,122,1,61,0,4,2,0,2,16,49,292,2,0,0,0,0,0,0,0,0,475,0,0,5,114,0,2,16,0,0,10,0,0,0,19,4,1,0,0,0,0,0,25,0
209,3,0,0,0,0,17,0,0,3,13,0,40,0,10,5,0,0,0,22,0,0,57,0,0,0,7,0,0,0,0,0,0,11,0,0,3,0,0,0,146,4,0,9,3,1,0,0,0,0,0,0,0,0,0,0,2,6,0,4,1,0,0,7,0,49,0,11,0,0,0,1,7,0,0,460,0,0,10,0,0,10,0,0,200,12,2,0,0,0,1,0,0,0,133,0,0,0,4,0,8,5,2,0,0,34,0,5,0,1,0,0,0,0,1,0,8,33,0,12,0,0,0,1,0,1,0,0,0,0,9,0,13,8,1,0,3,11,10,1,10,1,7,219,1,32,83,0,17,3,194,0,32,35,0,0,264,0,153,0,0,0,0,26,0,13,0,7,1,0,0,5,4,0,0,0,0,0,3,11,89,0,0,23,0,11,1,0,0,0,2,7,21,0,0,3,3,0,2,3,0,0,21,1,0,0,0,341,0,13,0,5,0,2,0,0,0,15,0,5,0,79,28,0,0,0,0,0,5,1,0,522,1,0,0,0,0,1,10,2,3,18,12,0,0,10,21,0,0,33,1,35,0,0,55,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,51,0,11,0,20,3,0,47,1,0,0,0,0,0,15,11,0,2,2,0,0,0,0,24,0,5,0,0,0,4
